Date,Grocery,Produce,Kitchen,Dairy,Beverage,Bakery,Frozen,Deli,Cheese,Beer,Sushi,Meat,Meat Pre-Packed,Nuts,Pre-Priced Chips and Cookies,Pre-Priced Bread,Flower,Fish,Salad Bar,Total Sales,COGS,Payroll
12/27/22 0:00,"$5,187.13 ","$3,120.28 ","$4,152.05 ","$2,853.45 ","$3,382.99 ","$1,841.41 ","$1,650.32 ","$2,002.73 ","$1,468.63 ","$1,045.64 ","$1,643.14 ","$1,790.73 ",$319.53 ,$284.30 ,$173.04 ,$502.48 ,$628.56 ,$308.96 ,$171.46 ,"$32,526.83 ","$16,263.42 ","$8,131.71 "
12/28/22 0:00,"$5,903.98 ","$3,754.90 ","$4,784.06 ","$2,356.25 ","$3,389.57 ","$1,209.69 ","$1,377.90 ","$2,145.52 ","$1,251.78 ","$1,787.61 ","$1,538.73 ","$1,397.88 ",$203.34 ,$276.47 ,$261.06 ,$436.98 ,$664.21 ,$283.11 ,$278.60 ,"$33,301.64 ","$16,650.82 ","$8,325.41 "
12/29/22 0:00,"$5,543.81 ","$3,885.02 ","$4,743.94 ","$2,757.13 ","$3,920.23 ","$1,874.03 ","$1,204.28 ","$2,691.75 ","$1,532.34 ","$1,111.77 ","$1,738.52 ","$1,717.73 ",$337.80 ,$273.88 ,$343.47 ,$383.76 ,$417.28 ,$349.80 ,$259.75 ,"$35,086.29 ","$17,543.14 ","$8,771.57 "
12/30/22 0:00,"$5,456.91 ","$3,100.25 ","$4,967.05 ","$2,986.33 ","$3,567.07 ","$1,867.31 ","$1,569.31 ","$2,714.97 ","$1,060.84 ","$1,842.76 ","$1,786.69 ","$1,292.17 ",$632.10 ,$268.72 ,$315.85 ,$546.08 ,$497.11 ,$293.26 ,$157.99 ,"$34,922.77 ","$17,461.39 ","$8,730.69 "
12/31/22 0:00,"$5,882.04 ","$3,758.98 ","$4,874.84 ","$2,526.32 ","$3,706.35 ","$1,248.11 ","$1,752.37 ","$2,852.97 ","$1,294.27 ","$1,784.04 ","$1,874.64 ","$1,657.75 ",$494.77 ,$220.25 ,$324.45 ,$436.83 ,$598.21 ,$272.35 ,$300.16 ,"$35,859.70 ","$17,929.85 ","$8,964.92 "
1/1/23 0:00,"$5,458.60 ","$3,017.06 ","$4,555.66 ","$2,470.73 ","$3,887.20 ","$1,508.37 ","$1,694.95 ","$2,585.55 ","$1,783.64 ","$1,218.76 ","$1,961.62 ","$1,517.52 ",$202.33 ,$265.78 ,$202.55 ,$458.91 ,$446.84 ,$324.96 ,$256.35 ,"$33,817.38 ","$16,908.69 ","$8,454.34 "
1/2/23 0:00,"$5,724.17 ","$3,967.05 ","$4,101.28 ","$2,014.67 ","$3,442.13 ","$1,929.77 ","$1,856.98 ","$2,557.25 ","$1,641.91 ","$1,401.97 ","$1,718.81 ","$1,662.23 ",$593.96 ,$210.86 ,$295.10 ,$365.08 ,$728.45 ,$293.64 ,$240.57 ,"$34,745.88 ","$17,372.94 ","$8,686.47 "
1/3/23 0:00,"$5,399.03 ","$3,615.06 ","$4,483.50 ","$2,700.20 ","$3,001.96 ","$1,679.15 ","$1,263.87 ","$2,397.64 ","$1,023.98 ","$1,458.00 ","$1,813.90 ","$1,413.84 ",$207.81 ,$285.96 ,$217.98 ,$405.91 ,$497.55 ,$176.06 ,$328.74 ,"$32,370.14 ","$16,185.07 ","$8,092.54 "
1/4/23 0:00,"$5,904.04 ","$3,552.44 ","$4,313.70 ","$2,858.48 ","$3,285.34 ","$1,660.52 ","$1,503.01 ","$2,816.56 ","$1,569.88 ","$1,393.78 ","$1,530.03 ","$1,154.17 ",$676.58 ,$220.04 ,$315.61 ,$402.47 ,$562.58 ,$303.80 ,$306.89 ,"$34,329.92 ","$17,164.96 ","$8,582.48 "
1/5/23 0:00,"$5,690.03 ","$3,295.95 ","$4,512.41 ","$2,247.46 ","$3,814.16 ","$1,559.76 ","$1,488.44 ","$2,852.02 ","$1,217.34 ","$1,211.03 ","$1,737.66 ","$1,421.04 ",$456.90 ,$243.96 ,$170.53 ,$377.80 ,$415.03 ,$180.13 ,$324.33 ,"$33,215.98 ","$16,607.99 ","$8,303.99 "
1/6/23 0:00,"$5,699.62 ","$3,929.29 ","$4,301.70 ","$2,315.02 ","$3,901.84 ","$1,268.83 ","$1,321.58 ","$2,451.59 ","$1,975.75 ","$1,226.16 ","$1,935.00 ","$1,477.41 ",$654.05 ,$290.60 ,$287.02 ,$528.84 ,$513.90 ,$179.73 ,$190.84 ,"$34,448.77 ","$17,224.38 ","$8,612.19 "
1/7/23 0:00,"$5,327.72 ","$3,265.91 ","$4,861.82 ","$2,500.68 ","$3,351.51 ","$1,978.42 ","$1,686.42 ","$2,375.59 ","$1,783.69 ","$1,690.70 ","$1,796.14 ","$1,677.86 ",$642.96 ,$279.54 ,$278.98 ,$388.76 ,$782.07 ,$208.09 ,$248.19 ,"$35,125.05 ","$17,562.53 ","$8,781.26 "
1/8/23 0:00,"$5,756.78 ","$3,828.15 ","$4,844.33 ","$2,072.08 ","$3,293.99 ","$1,447.51 ","$1,134.23 ","$2,050.41 ","$1,127.91 ","$1,151.56 ","$1,687.55 ","$1,284.51 ",$642.63 ,$203.81 ,$202.26 ,$356.16 ,$640.08 ,$299.32 ,$223.77 ,"$32,247.04 ","$16,123.52 ","$8,061.76 "
1/9/23 0:00,"$5,636.06 ","$3,985.11 ","$4,315.47 ","$2,089.64 ","$3,924.51 ","$1,311.45 ","$1,805.15 ","$2,792.08 ","$1,385.55 ","$1,281.99 ","$1,544.62 ","$1,645.65 ",$387.90 ,$248.85 ,$276.43 ,$547.17 ,$729.46 ,$266.86 ,$213.70 ,"$34,387.65 ","$17,193.82 ","$8,596.91 "
1/10/23 0:00,"$5,240.02 ","$3,783.40 ","$4,599.58 ","$2,421.11 ","$3,351.07 ","$1,728.58 ","$1,036.62 ","$2,673.06 ","$1,489.97 ","$1,063.03 ","$1,749.29 ","$1,233.84 ",$292.94 ,$252.51 ,$332.18 ,$537.91 ,$493.41 ,$219.21 ,$210.38 ,"$32,708.11 ","$16,354.06 ","$8,177.03 "
1/11/23 0:00,"$5,160.54 ","$3,518.99 ","$4,430.18 ","$2,261.22 ","$3,652.25 ","$1,607.70 ","$1,388.18 ","$2,439.20 ","$1,182.37 ","$1,218.11 ","$1,959.35 ","$1,764.91 ",$375.60 ,$283.53 ,$273.03 ,$494.59 ,$488.28 ,$310.19 ,$206.54 ,"$33,014.76 ","$16,507.38 ","$8,253.69 "
1/12/23 0:00,"$5,796.39 ","$3,066.07 ","$4,909.09 ","$2,406.04 ","$3,280.31 ","$1,342.24 ","$1,607.32 ","$2,504.69 ","$1,704.28 ","$1,037.81 ","$1,536.95 ","$1,722.11 ",$267.14 ,$259.70 ,$186.81 ,$518.29 ,$662.72 ,$168.81 ,$271.62 ,"$33,248.39 ","$16,624.20 ","$8,312.10 "
1/13/23 0:00,"$5,959.17 ","$3,472.41 ","$4,187.36 ","$2,454.39 ","$3,097.92 ","$1,303.79 ","$1,424.36 ","$2,896.05 ","$1,841.38 ","$1,698.34 ","$1,765.44 ","$1,117.75 ",$617.20 ,$206.59 ,$211.23 ,$381.25 ,$486.40 ,$209.45 ,$260.00 ,"$33,590.48 ","$16,795.24 ","$8,397.62 "
1/14/23 0:00,"$5,458.14 ","$3,438.26 ","$4,697.73 ","$2,976.27 ","$3,501.24 ","$1,214.51 ","$1,655.69 ","$2,877.67 ","$1,004.46 ","$1,404.43 ","$1,713.16 ","$1,592.65 ",$484.30 ,$241.97 ,$220.31 ,$366.00 ,$488.98 ,$319.65 ,$162.31 ,"$33,817.73 ","$16,908.86 ","$8,454.43 "
1/15/23 0:00,"$5,590.98 ","$3,202.80 ","$4,970.38 ","$2,944.26 ","$3,923.23 ","$1,078.49 ","$1,038.80 ","$2,179.08 ","$1,133.22 ","$1,377.67 ","$1,879.73 ","$1,088.05 ",$324.29 ,$266.02 ,$212.23 ,$522.84 ,$444.65 ,$222.48 ,$212.35 ,"$32,611.55 ","$16,305.77 ","$8,152.89 "
1/16/23 0:00,"$5,857.72 ","$3,423.59 ","$4,175.28 ","$2,139.73 ","$3,618.64 ","$1,625.71 ","$1,867.16 ","$2,849.01 ","$1,283.46 ","$1,485.64 ","$1,575.58 ","$1,969.12 ",$609.99 ,$298.80 ,$286.88 ,$421.70 ,$741.80 ,$215.25 ,$220.27 ,"$34,665.33 ","$17,332.66 ","$8,666.33 "
1/17/23 0:00,"$5,457.22 ","$3,357.76 ","$4,201.97 ","$2,882.59 ","$3,208.83 ","$1,505.69 ","$1,077.66 ","$2,509.74 ","$1,984.11 ","$1,261.29 ","$1,585.60 ","$1,339.24 ",$430.44 ,$238.41 ,$340.00 ,$414.56 ,$439.68 ,$257.03 ,$172.71 ,"$32,664.53 ","$16,332.26 ","$8,166.13 "
1/18/23 0:00,"$5,951.87 ","$3,163.68 ","$4,693.72 ","$2,080.21 ","$3,682.43 ","$1,234.85 ","$1,287.75 ","$2,106.12 ","$1,404.53 ","$1,360.33 ","$1,858.00 ","$1,020.26 ",$205.44 ,$298.46 ,$250.78 ,$487.74 ,$800.04 ,$331.72 ,$261.47 ,"$32,479.40 ","$16,239.70 ","$8,119.85 "
1/19/23 0:00,"$5,575.75 ","$3,441.37 ","$4,779.15 ","$2,507.64 ","$3,768.36 ","$1,055.12 ","$1,293.37 ","$2,311.48 ","$1,170.25 ","$1,590.97 ","$1,839.98 ","$1,503.62 ",$276.65 ,$254.89 ,$308.05 ,$501.41 ,$791.75 ,$342.42 ,$293.01 ,"$33,605.24 ","$16,802.62 ","$8,401.31 "
1/20/23 0:00,"$5,820.77 ","$3,262.80 ","$4,490.55 ","$2,163.91 ","$3,320.76 ","$1,018.90 ","$1,011.81 ","$2,686.95 ","$1,120.93 ","$1,224.52 ","$1,758.84 ","$1,121.86 ",$410.88 ,$246.38 ,$338.88 ,$472.74 ,$472.57 ,$165.86 ,$177.20 ,"$31,287.11 ","$15,643.56 ","$7,821.78 "
1/21/23 0:00,"$5,908.84 ","$3,522.06 ","$4,609.69 ","$2,365.89 ","$3,559.21 ","$1,738.50 ","$1,094.02 ","$2,893.43 ","$1,901.36 ","$1,461.97 ","$1,502.28 ","$1,650.94 ",$238.81 ,$241.54 ,$224.89 ,$369.06 ,$835.33 ,$339.69 ,$198.74 ,"$34,656.25 ","$17,328.12 ","$8,664.06 "
1/22/23 0:00,"$5,815.52 ","$3,035.16 ","$4,212.68 ","$2,743.34 ","$3,681.95 ","$1,188.25 ","$1,851.88 ","$2,108.35 ","$1,810.24 ","$1,574.92 ","$1,927.83 ","$1,731.01 ",$521.67 ,$257.93 ,$159.26 ,$423.05 ,$553.42 ,$342.16 ,$247.53 ,"$34,186.15 ","$17,093.08 ","$8,546.54 "
1/23/23 0:00,"$5,159.41 ","$3,906.23 ","$4,476.61 ","$2,424.51 ","$3,160.35 ","$1,266.64 ","$1,775.81 ","$2,609.65 ","$1,619.30 ","$1,138.09 ","$1,993.70 ","$1,859.27 ",$298.66 ,$242.85 ,$300.66 ,$352.63 ,$800.05 ,$219.87 ,$185.09 ,"$33,789.38 ","$16,894.69 ","$8,447.35 "
1/24/23 0:00,"$5,628.90 ","$3,816.36 ","$4,112.07 ","$2,806.95 ","$3,964.10 ","$1,014.11 ","$1,737.99 ","$2,678.13 ","$1,539.70 ","$1,306.97 ","$1,833.72 ","$1,888.64 ",$497.06 ,$238.35 ,$297.00 ,$369.49 ,$432.52 ,$153.62 ,$327.96 ,"$34,643.64 ","$17,321.82 ","$8,660.91 "
1/25/23 0:00,"$5,398.43 ","$3,552.58 ","$4,321.42 ","$2,718.82 ","$3,451.25 ","$1,150.64 ","$1,689.30 ","$2,276.18 ","$1,777.15 ","$1,552.21 ","$1,966.61 ","$1,309.45 ",$204.71 ,$297.82 ,$210.65 ,$495.67 ,$464.70 ,$220.56 ,$209.55 ,"$33,267.70 ","$16,633.85 ","$8,316.92 "
1/26/23 0:00,"$5,062.71 ","$3,851.81 ","$4,284.78 ","$2,942.84 ","$3,979.66 ","$1,874.45 ","$1,074.53 ","$2,756.64 ","$1,318.15 ","$1,401.26 ","$1,878.91 ","$1,357.76 ",$272.40 ,$249.45 ,$203.83 ,$404.52 ,$598.63 ,$304.09 ,$301.65 ,"$34,118.07 ","$17,059.03 ","$8,529.52 "
1/27/23 0:00,"$5,424.03 ","$3,962.40 ","$4,444.63 ","$2,534.16 ","$3,189.57 ","$1,242.06 ","$1,298.66 ","$2,103.33 ","$1,639.85 ","$1,715.99 ","$1,842.08 ","$1,974.47 ",$362.97 ,$278.02 ,$290.67 ,$381.92 ,$421.45 ,$174.50 ,$253.59 ,"$33,534.35 ","$16,767.18 ","$8,383.59 "
1/28/23 0:00,"$5,258.68 ","$3,110.52 ","$4,930.13 ","$2,802.15 ","$3,483.77 ","$1,953.96 ","$1,006.57 ","$2,239.68 ","$1,736.85 ","$1,231.32 ","$1,675.63 ","$1,433.92 ",$243.84 ,$250.63 ,$181.28 ,$546.09 ,$521.28 ,$198.95 ,$269.82 ,"$33,075.07 ","$16,537.54 ","$8,268.77 "
1/29/23 0:00,"$5,849.04 ","$3,630.83 ","$4,181.27 ","$2,322.91 ","$3,165.85 ","$1,164.35 ","$1,060.52 ","$2,000.49 ","$1,575.65 ","$1,470.72 ","$1,539.83 ","$1,404.71 ",$691.77 ,$223.19 ,$318.69 ,$514.07 ,$669.48 ,$173.92 ,$290.96 ,"$32,248.25 ","$16,124.12 ","$8,062.06 "
1/30/23 0:00,"$5,033.30 ","$3,997.99 ","$4,401.39 ","$2,345.75 ","$3,010.18 ","$1,253.26 ","$1,037.89 ","$2,502.74 ","$1,168.73 ","$1,821.05 ","$1,516.09 ","$1,925.36 ",$316.01 ,$294.84 ,$322.13 ,$486.43 ,$459.23 ,$156.83 ,$186.05 ,"$32,235.25 ","$16,117.62 ","$8,058.81 "
1/31/23 0:00,"$5,958.98 ","$3,987.89 ","$4,615.60 ","$2,400.51 ","$3,237.88 ","$1,867.71 ","$1,198.93 ","$2,263.44 ","$1,985.90 ","$1,142.77 ","$1,725.28 ","$1,187.30 ",$649.34 ,$288.13 ,$263.27 ,$415.12 ,$456.01 ,$317.53 ,$256.31 ,"$34,217.90 ","$17,108.95 ","$8,554.48 "
2/1/23 0:00,"$5,355.37 ","$3,603.32 ","$4,946.56 ","$2,410.92 ","$3,403.19 ","$1,426.61 ","$1,056.28 ","$2,078.07 ","$1,811.20 ","$1,894.93 ","$1,729.77 ","$1,474.08 ",$543.18 ,$214.19 ,$193.76 ,$383.56 ,$580.53 ,$269.36 ,$200.57 ,"$33,575.45 ","$16,787.73 ","$8,393.86 "
2/2/23 0:00,"$5,356.71 ","$3,128.02 ","$4,133.15 ","$2,103.25 ","$3,431.13 ","$1,267.83 ","$1,016.88 ","$2,880.88 ","$1,490.63 ","$1,447.25 ","$1,693.09 ","$1,485.43 ",$679.28 ,$288.50 ,$339.80 ,$513.22 ,$446.40 ,$325.34 ,$171.82 ,"$32,198.61 ","$16,099.30 ","$8,049.65 "
2/3/23 0:00,"$5,016.33 ","$3,583.19 ","$4,917.88 ","$2,519.10 ","$3,886.51 ","$1,692.81 ","$1,244.91 ","$2,198.66 ","$1,619.97 ","$1,479.84 ","$1,514.96 ","$1,742.53 ",$655.25 ,$219.70 ,$197.06 ,$535.31 ,$693.78 ,$174.68 ,$319.87 ,"$34,212.34 ","$17,106.17 ","$8,553.09 "
2/4/23 0:00,"$5,185.23 ","$3,002.06 ","$4,081.05 ","$2,096.80 ","$3,635.68 ","$1,051.23 ","$1,798.85 ","$2,567.32 ","$1,760.08 ","$1,635.91 ","$1,599.67 ","$1,435.41 ",$639.33 ,$256.86 ,$211.80 ,$522.74 ,$755.69 ,$286.01 ,$215.97 ,"$32,737.69 ","$16,368.84 ","$8,184.42 "
2/5/23 0:00,"$5,401.26 ","$3,198.91 ","$4,480.74 ","$2,889.76 ","$3,434.44 ","$1,890.61 ","$1,056.31 ","$2,271.47 ","$1,458.59 ","$1,541.83 ","$1,568.26 ","$1,863.22 ",$488.89 ,$293.10 ,$238.37 ,$400.52 ,$613.23 ,$265.01 ,$303.58 ,"$33,658.10 ","$16,829.05 ","$8,414.53 "
2/6/23 0:00,"$5,929.29 ","$3,956.12 ","$4,454.59 ","$2,061.84 ","$3,988.00 ","$1,841.56 ","$1,984.55 ","$2,597.50 ","$1,739.12 ","$1,823.25 ","$1,506.37 ","$1,670.25 ",$682.32 ,$256.45 ,$254.15 ,$367.84 ,$429.39 ,$317.56 ,$294.61 ,"$36,154.76 ","$18,077.38 ","$9,038.69 "
2/7/23 0:00,"$5,099.61 ","$3,330.44 ","$4,209.60 ","$2,449.69 ","$3,614.22 ","$1,085.80 ","$1,657.58 ","$2,654.30 ","$1,772.93 ","$1,186.64 ","$1,809.57 ","$1,930.97 ",$290.41 ,$221.16 ,$241.10 ,$450.84 ,$675.54 ,$246.07 ,$269.03 ,"$33,195.50 ","$16,597.75 ","$8,298.88 "
2/8/23 0:00,"$5,945.30 ","$3,638.39 ","$4,347.46 ","$2,284.69 ","$3,322.66 ","$1,798.62 ","$1,866.82 ","$2,725.59 ","$1,459.01 ","$1,129.90 ","$1,549.47 ","$1,262.02 ",$427.10 ,$226.50 ,$150.04 ,$504.62 ,$507.93 ,$207.50 ,$272.23 ,"$33,625.85 ","$16,812.92 ","$8,406.46 "
2/9/23 0:00,"$5,869.49 ","$3,280.86 ","$4,454.17 ","$2,154.87 ","$3,691.31 ","$1,961.17 ","$1,660.70 ","$2,295.73 ","$1,187.77 ","$1,263.48 ","$1,574.19 ","$1,812.40 ",$590.56 ,$267.86 ,$322.44 ,$546.33 ,$571.02 ,$251.64 ,$253.17 ,"$34,009.16 ","$17,004.58 ","$8,502.29 "
2/10/23 0:00,"$5,454.16 ","$3,947.82 ","$4,865.21 ","$2,783.84 ","$3,495.70 ","$1,492.07 ","$1,776.87 ","$2,047.26 ","$1,597.77 ","$1,997.81 ","$1,549.56 ","$1,116.77 ",$441.76 ,$274.70 ,$154.75 ,$533.17 ,$486.75 ,$245.44 ,$230.48 ,"$34,491.89 ","$17,245.94 ","$8,622.97 "
2/11/23 0:00,"$5,326.70 ","$3,728.56 ","$4,955.06 ","$2,714.93 ","$3,881.17 ","$1,568.15 ","$1,300.78 ","$2,857.27 ","$1,554.29 ","$1,098.86 ","$1,882.33 ","$1,801.93 ",$697.21 ,$259.18 ,$326.31 ,$356.40 ,$688.21 ,$287.22 ,$154.66 ,"$35,439.22 ","$17,719.61 ","$8,859.80 "
2/12/23 0:00,"$5,232.74 ","$3,329.65 ","$4,518.93 ","$2,145.95 ","$3,896.51 ","$1,679.80 ","$1,257.32 ","$2,969.29 ","$1,500.49 ","$1,530.45 ","$1,941.69 ","$1,848.73 ",$566.57 ,$228.14 ,$314.56 ,$354.41 ,$768.52 ,$338.83 ,$268.82 ,"$34,691.40 ","$17,345.70 ","$8,672.85 "
2/13/23 0:00,"$5,614.46 ","$3,791.76 ","$4,870.10 ","$2,632.77 ","$3,367.35 ","$1,266.73 ","$1,664.42 ","$2,886.22 ","$1,058.58 ","$1,773.38 ","$1,559.40 ","$1,406.60 ",$303.18 ,$218.68 ,$337.34 ,$476.34 ,$786.34 ,$223.32 ,$259.42 ,"$34,496.39 ","$17,248.19 ","$8,624.10 "
2/14/23 0:00,"$5,033.07 ","$3,108.17 ","$4,608.17 ","$2,792.56 ","$3,562.34 ","$1,649.66 ","$1,563.15 ","$2,082.61 ","$1,777.56 ","$1,832.60 ","$1,807.83 ","$1,700.01 ",$605.70 ,$265.46 ,$212.79 ,$375.56 ,$747.31 ,$264.16 ,$294.05 ,"$34,282.76 ","$17,141.38 ","$8,570.69 "
2/15/23 0:00,"$5,015.61 ","$3,392.32 ","$4,349.09 ","$2,773.33 ","$3,265.77 ","$1,474.87 ","$1,505.66 ","$2,785.14 ","$1,538.71 ","$1,957.42 ","$1,809.84 ","$1,968.70 ",$643.73 ,$222.93 ,$185.94 ,$471.48 ,$645.97 ,$221.04 ,$199.05 ,"$34,426.60 ","$17,213.30 ","$8,606.65 "
2/16/23 0:00,"$5,428.80 ","$3,221.22 ","$4,194.19 ","$2,092.28 ","$3,626.64 ","$1,405.54 ","$1,177.26 ","$2,486.00 ","$1,430.65 ","$1,995.17 ","$1,640.66 ","$1,184.93 ",$469.71 ,$216.28 ,$160.86 ,$351.88 ,$650.12 ,$261.56 ,$241.32 ,"$32,235.07 ","$16,117.54 ","$8,058.77 "
2/17/23 0:00,"$5,068.07 ","$3,683.73 ","$4,413.13 ","$2,685.51 ","$3,992.35 ","$1,902.80 ","$1,230.65 ","$2,632.12 ","$1,814.89 ","$1,552.26 ","$1,794.26 ","$1,618.14 ",$695.27 ,$213.11 ,$287.55 ,$498.34 ,$491.35 ,$332.52 ,$295.99 ,"$35,202.04 ","$17,601.02 ","$8,800.51 "
2/18/23 0:00,"$5,251.94 ","$3,102.45 ","$4,522.82 ","$2,716.02 ","$3,832.59 ","$1,797.90 ","$1,549.73 ","$2,611.72 ","$1,196.88 ","$1,240.79 ","$1,716.64 ","$1,047.43 ",$467.95 ,$273.88 ,$181.31 ,$427.43 ,$406.84 ,$215.91 ,$320.11 ,"$32,880.34 ","$16,440.17 ","$8,220.09 "
2/19/23 0:00,"$5,221.16 ","$3,397.03 ","$4,044.44 ","$2,862.17 ","$3,366.41 ","$1,934.61 ","$1,409.92 ","$2,535.03 ","$1,271.68 ","$1,519.90 ","$1,553.82 ","$1,338.60 ",$586.57 ,$271.19 ,$183.57 ,$501.58 ,$651.66 ,$336.48 ,$254.76 ,"$33,240.58 ","$16,620.29 ","$8,310.14 "
2/20/23 0:00,"$5,253.19 ","$3,276.65 ","$4,145.84 ","$2,508.04 ","$3,095.38 ","$1,836.65 ","$1,962.51 ","$2,675.08 ","$1,639.73 ","$1,736.03 ","$1,979.12 ","$1,141.19 ",$362.01 ,$292.75 ,$196.08 ,$488.54 ,$713.94 ,$303.73 ,$272.63 ,"$33,879.09 ","$16,939.55 ","$8,469.77 "
2/21/23 0:00,"$5,131.06 ","$3,506.34 ","$4,600.18 ","$2,461.09 ","$3,966.68 ","$1,041.81 ","$1,552.82 ","$2,616.32 ","$1,390.06 ","$1,476.67 ","$1,839.32 ","$1,536.78 ",$319.41 ,$226.17 ,$205.72 ,$445.53 ,$578.21 ,$295.34 ,$205.57 ,"$33,395.08 ","$16,697.54 ","$8,348.77 "
2/22/23 0:00,"$5,012.04 ","$3,349.90 ","$4,225.00 ","$2,965.12 ","$3,389.58 ","$1,606.53 ","$1,431.71 ","$2,576.84 ","$1,303.07 ","$1,272.31 ","$1,976.98 ","$1,603.22 ",$591.88 ,$258.95 ,$192.72 ,$451.73 ,$689.32 ,$311.15 ,$240.74 ,"$33,448.79 ","$16,724.40 ","$8,362.20 "
2/23/23 0:00,"$5,115.48 ","$3,706.41 ","$4,837.33 ","$2,796.51 ","$3,293.38 ","$1,697.64 ","$1,950.60 ","$2,142.82 ","$1,254.62 ","$1,822.09 ","$1,575.51 ","$1,989.41 ",$296.49 ,$291.96 ,$271.48 ,$368.04 ,$546.25 ,$258.79 ,$249.23 ,"$34,464.04 ","$17,232.02 ","$8,616.01 "
2/24/23 0:00,"$5,618.48 ","$3,024.58 ","$4,326.94 ","$2,558.73 ","$3,316.34 ","$1,664.86 ","$1,091.61 ","$2,864.94 ","$1,485.73 ","$1,829.11 ","$1,897.08 ","$1,966.80 ",$341.96 ,$222.35 ,$252.22 ,$479.67 ,$558.81 ,$191.14 ,$178.59 ,"$33,869.94 ","$16,934.97 ","$8,467.48 "
2/25/23 0:00,"$5,974.26 ","$3,633.99 ","$4,104.83 ","$2,330.62 ","$3,489.92 ","$1,271.96 ","$1,271.78 ","$2,753.50 ","$1,775.54 ","$1,550.65 ","$1,710.31 ","$1,882.66 ",$384.11 ,$245.40 ,$280.14 ,$478.15 ,$570.67 ,$347.94 ,$163.83 ,"$34,220.26 ","$17,110.13 ","$8,555.07 "
2/26/23 0:00,"$5,990.35 ","$3,230.57 ","$4,083.53 ","$2,845.24 ","$3,956.75 ","$1,425.63 ","$1,346.39 ","$2,964.37 ","$1,805.33 ","$1,601.56 ","$1,964.84 ","$1,567.48 ",$512.25 ,$296.58 ,$278.41 ,$513.17 ,$780.86 ,$206.65 ,$187.16 ,"$35,557.12 ","$17,778.56 ","$8,889.28 "
2/27/23 0:00,"$5,409.05 ","$3,268.71 ","$4,937.12 ","$2,455.44 ","$3,986.62 ","$1,039.03 ","$1,853.50 ","$2,791.74 ","$1,790.57 ","$1,513.53 ","$1,843.50 ","$1,886.06 ",$371.12 ,$295.49 ,$321.03 ,$359.83 ,$491.60 ,$206.64 ,$316.89 ,"$35,137.47 ","$17,568.73 ","$8,784.37 "
2/28/23 0:00,"$5,162.95 ","$3,800.26 ","$4,118.02 ","$2,092.69 ","$3,296.13 ","$1,094.09 ","$1,766.41 ","$2,582.52 ","$1,885.65 ","$1,782.14 ","$1,573.58 ","$1,354.92 ",$360.46 ,$251.16 ,$157.35 ,$387.55 ,$835.54 ,$255.52 ,$245.92 ,"$33,002.86 ","$16,501.43 ","$8,250.72 "
3/1/23 0:00,"$5,638.76 ","$3,955.57 ","$4,140.91 ","$2,454.90 ","$3,351.47 ","$1,560.51 ","$1,304.71 ","$2,917.17 ","$1,050.74 ","$1,887.08 ","$1,516.24 ","$1,200.93 ",$421.53 ,$244.87 ,$261.54 ,$482.59 ,$517.12 ,$232.24 ,$173.75 ,"$33,312.63 ","$16,656.31 ","$8,328.16 "
3/2/23 0:00,"$5,490.31 ","$3,316.55 ","$4,862.67 ","$2,871.97 ","$3,511.81 ","$1,582.41 ","$1,872.56 ","$2,654.26 ","$1,982.22 ","$1,002.01 ","$1,562.81 ","$1,526.05 ",$424.89 ,$294.48 ,$227.19 ,$460.35 ,$620.80 ,$167.37 ,$341.54 ,"$34,772.25 ","$17,386.13 ","$8,693.06 "
3/3/23 0:00,"$5,989.41 ","$3,826.81 ","$4,254.29 ","$2,448.28 ","$3,008.19 ","$1,201.23 ","$1,062.56 ","$2,310.13 ","$1,426.46 ","$1,973.63 ","$1,856.34 ","$1,531.21 ",$210.48 ,$259.95 ,$307.85 ,$432.97 ,$515.51 ,$241.70 ,$177.30 ,"$33,034.30 ","$16,517.15 ","$8,258.57 "
3/4/23 0:00,"$5,065.30 ","$3,103.99 ","$4,665.95 ","$2,014.35 ","$3,174.84 ","$1,448.20 ","$1,493.47 ","$2,175.50 ","$1,192.98 ","$1,344.12 ","$1,505.27 ","$1,910.07 ",$358.24 ,$224.69 ,$195.71 ,$355.39 ,$614.84 ,$217.92 ,$266.15 ,"$31,326.98 ","$15,663.49 ","$7,831.74 "
3/5/23 0:00,"$5,783.23 ","$3,633.98 ","$4,816.73 ","$2,611.49 ","$3,936.06 ","$1,472.08 ","$1,654.68 ","$2,604.31 ","$1,970.02 ","$1,399.13 ","$1,739.13 ","$1,005.74 ",$434.83 ,$251.73 ,$271.79 ,$516.80 ,$579.67 ,$332.94 ,$257.87 ,"$35,272.21 ","$17,636.11 ","$8,818.05 "
3/6/23 0:00,"$5,288.40 ","$3,751.03 ","$4,607.18 ","$2,995.83 ","$3,029.44 ","$1,011.34 ","$1,312.19 ","$2,736.17 ","$1,825.18 ","$1,367.68 ","$1,776.53 ","$1,855.55 ",$317.74 ,$257.26 ,$203.92 ,$408.03 ,$568.65 ,$328.83 ,$192.00 ,"$33,832.95 ","$16,916.47 ","$8,458.24 "
